[0m[ INFO] [1556637185.504989928]: [1;32m---->[0m Transform Fusion Started.[0m
1317402730.648536471, -0.010532, 0.000282414, 0.18491
1317402730.751736479, -0.0120735, 0.00071024, 0.437442
1317402730.882890867, -0.0068428, 0.00122596, 0.731161
1317402730.983786625, -0.00274612, 0.00188791, 1.05221
1317402731.074560644, -0.00550893, 0.00245622, 1.37256
1317402731.166216891, -0.00304453, 0.00331228, 1.69627
1317402731.301433610, 0.00713792, 0.0045644, 2.0443
1317402731.404612099, 0.0152376, 0.00621952, 2.40008
1317402731.497682052, 0.0608603, 0.00812038, 2.78066
1317402731.580537604, 0.0996261, 0.00994975, 3.14691
1317402731.681298344, 0.145995, 0.0118343, 3.54144
1317402731.832646675, 0.207402, 0.0140076, 3.93142
1317402731.923544908, 0.271412, 0.0165073, 4.32283
1317402731.995390528, 0.351867, 0.0192715, 4.73457
1317402732.126691188, 0.435443, 0.0221067, 5.14587
1317402732.227588166, 0.501804, 0.0248927, 5.5762
1317402732.338555101, 0.587016, 0.0279444, 6.03187
1317402732.410921428, 0.69647, 0.0313199, 6.46967
1317402732.552007755, 0.799203, 0.0346358, 6.91091
1317402732.642768594, 0.906232, 0.037991, 7.35106
1317402732.754384967, 1.02049, 0.0415009, 7.8542
1317402732.827139984, 1.12111, 0.045312, 8.41075
1317402732.958087623, 1.23169, 0.0499167, 8.92467
1317402733.069066615, 1.38069, 0.0550715, 9.4481
1317402733.170153885, 1.52927, 0.0605461, 9.97959
1317402733.242429891, 1.66386, 0.066339, 10.5488
1317402733.373607490, 1.83194, 0.0732028, 11.135
1317402733.484716000, 2.02692, 0.081111, 11.7277
1317402733.575568333, 2.20158, 0.0894794, 12.338
1317402733.658352137, 2.38049, 0.0986357, 12.9549
1317402733.759552388, 2.58208, 0.108783, 13.538
1317402733.890981380, 2.84115, 0.11994, 14.0852
1317402734.002367823, 3.07136, 0.132508, 14.6814
1317402734.074137336, 3.32109, 0.146939, 15.3117
1317402734.174985239, 3.56856, 0.163202, 15.9519
1317402734.316403423, 3.8264, 0.181599, 16.5982
1317402734.417407431, 4.03973, 0.202521, 17.2899
1317402734.489834589, 4.29234, 0.226393, 17.9859
1317402734.621223285, 4.55971, 0.252887, 18.6903
1317402734.722076207, 4.82918, 0.280584, 19.3669
1317402734.833244692, 5.10646, 0.312382, 20.0824
1317402734.905740168, 5.39547, 0.345394, 20.7711
1317402735.006646487, 5.71849, 0.383423, 21.5154
1317402735.148167614, 6.01982, 0.422298, 22.2414
1317402735.239147330, 6.35468, 0.464171, 22.9836
1317402735.321548116, 6.68384, 0.509352, 23.7568
1317402735.452812315, 7.02819, 0.555906, 24.5247
1317402735.563944162, 7.36163, 0.604771, 25.3156
1317402735.634508019, 7.72767, 0.654709, 26.0998
1317402735.737110840, 8.07336, 0.704989, 26.8791
1317402735.838049805, 8.4512, 0.757223, 27.6722
1317402735.979724797, 8.84387, 0.810255, 28.463
1317402736.080693973, 9.25271, 0.862494, 29.2241
1317402736.152839821, 9.73367, 0.916527, 29.997
1317402736.253602332, 10.1703, 0.970223, 30.7658
1317402736.395037463, 10.6077, 1.0262, 31.5692
1317402736.496166637, 11.0805, 1.0849, 32.4123
1317402736.567955247, 11.5565, 1.14354, 33.255
1317402736.668622920, 12.038, 1.20068, 34.0779
1317402736.799723672, 12.5559, 1.26212, 34.9683
1317402736.900539174, 13.053, 1.32206, 35.8378
1317402736.983404976, 13.5819, 1.38357, 36.7333
1317402737.084229371, 14.1276, 1.44474, 37.6279
1317402737.225753579, 14.6752, 1.50789, 38.5604
1317402737.306664667, 15.2265, 1.56926, 39.4658
1317402737.399223149, 15.7828, 1.63117, 40.3872
1317402737.500107336, 16.3403, 1.69377, 41.3217
1317402737.641502763, 16.9017, 1.75714, 42.2724
1317402737.742936996, 17.4629, 1.81861, 43.1915
1317402737.814682702, 18.0498, 1.8833, 44.1687
1317402737.915414076, 18.612, 1.94505, 45.1046
1317402738.056827369, 19.162, 2.00599, 46.0345
1317402738.147739125, 19.7041, 2.06149, 46.8732
1317402738.229740381, 20.2705, 2.11893, 47.7532
1317402738.330494023, 20.868, 2.17694, 48.643
1317402738.481918767, 21.4993, 2.23367, 49.5078
1317402738.572678116, 22.1577, 2.29339, 50.4385
1317402738.645156401, 22.728, 2.34851, 51.2978
1317402738.746235987, 23.3317, 2.40552, 52.1899
1317402738.897821835, 24.0045, 2.46192, 53.0708
1317402738.988654606, 24.635, 2.51519, 53.8942
1317402739.060552380, 25.3104, 2.56627, 54.6773
1317402739.191680973, 25.9034, 2.61854, 55.4987
1317402739.302791987, 26.5491, 2.67113, 56.3365
1317402739.404001535, 27.2401, 2.72193, 57.1488
1317402739.476053849, 27.9134, 2.77284, 57.9742
1317402739.576810052, 28.6257, 2.82434, 58.8189
1317402739.687553345, 29.3574, 2.87475, 59.6427
1317402739.788269494, 30.045, 2.92297, 60.4278
1317402739.891251115, 30.7817, 2.9723, 61.2392
1317402739.992160529, 31.5009, 3.01927, 62.0131
1317402740.143758870, 32.2216, 3.06868, 62.8444
1317402740.234535533, 32.9271, 3.11583, 63.6312
1317402740.306348607, 33.6833, 3.16046, 64.3648
1317402740.407469530, 34.3123, 3.20293, 65.0553
1317402740.549116648, 35.0237, 3.25011, 65.8482
1317402740.619980101, 35.8303, 3.29815, 66.6581
1317402740.721529946, 36.6313, 3.34213, 67.3798
1317402740.822509497, 37.4314, 3.38949, 68.1751
1317402740.963917772, 38.3053, 3.43528, 68.9352
1317402741.064959743, 39.1424, 3.48194, 69.7165
1317402741.136469910, 40.0544, 3.52437, 70.4044
1317402741.237416533, 40.9051, 3.56625, 71.079
1317402741.368697839, 41.7088, 3.61545, 71.9128
1317402741.489845698, 42.5903, 3.66114, 72.6709
1317402741.551776644, 43.4973, 3.7092, 73.4739
1317402741.652673900, 44.4144, 3.75195, 74.1637
1317402741.794184235, 45.3218, 3.79637, 74.882
1317402741.885087039, 46.2832, 3.83924, 75.5641
1317402741.966812378, 47.2103, 3.8816, 76.235
1317402742.067874812, 48.1868, 3.92404, 76.9041
1317402742.209335692, 49.1707, 3.96747, 77.5921
1317402742.310288576, 50.1555, 4.00854, 78.234
1317402742.381547192, 51.0915, 4.05248, 78.9352
1317402742.492458190, 52.06, 4.09513, 79.6069
1317402742.623912073, 53.0633, 4.13699, 80.257
1317402742.704798300, 53.9861, 4.17975, 80.9152
1317402742.795613995, 55.0155, 4.2227, 81.5634
1317402742.896504797, 56.1432, 4.26692, 82.2298
1317402743.038034081, 57.1713, 4.30737, 82.8141
1317402743.138867737, 58.2289, 4.34621, 83.3633
1317402743.209464825, 59.2556, 4.38574, 83.9333
1317402743.310472193, 60.2855, 4.42367, 84.4677
1317402743.452118819, 61.3509, 4.46486, 85.0666
1317402743.553224941, 62.4715, 4.50587, 85.6454
1317402743.634490566, 63.5721, 4.54597, 86.2025
1317402743.725006509, 64.6134, 4.58454, 86.7322
1317402743.866686657, 65.7253, 4.62446, 87.2833
1317402743.967560432, 66.8849, 4.66334, 87.801
1317402744.048275223, 67.9971, 4.70061, 88.2874
1317402744.138991218, 69.1841, 4.74061, 88.8256
1317402744.280313245, 70.3172, 4.77845, 89.3106
1317402744.381660397, 71.4759, 4.81382, 89.7273
1317402744.462448932, 72.7019, 4.85261, 90.2227
1317402744.553035289, 73.8801, 4.89035, 90.704
1317402744.694447133, 75.0509, 4.92854, 91.2015
1317402744.796532865, 76.2054, 4.96593, 91.6692
1317402744.877130576, 77.2975, 5.00146, 92.0956
1317402744.977837120, 78.4399, 5.03758, 92.5051
1317402745.108884070, 79.5197, 5.07185, 92.8678
1317402745.210016219, 80.6365, 5.10837, 93.2875
1317402745.280573001, 81.8112, 5.14611, 93.7301
1317402745.391654344, 83.0164, 5.1832, 94.1377
